delivery_id,po_id,delivery_date,delivered_qty,quality_status
3643,2880,2024-09-11,75,Accepted
3644,2881,2025-02-06,197,Accepted
3645,2881,2025-02-18,198,Rejected
3646,2882,2024-09-25,313,Accepted
3647,2883,2024-02-13,479,Accepted
3648,2884,2025-10-19,109,Accepted
3649,2885,2025-07-08,145,Partial
3650,2886,2025-02-07,401,Rejected
3651,2887,2024-09-27,403,Accepted
3652,2888,2025-10-10,178,Accepted
3653,2888,2025-10-14,178,Rejected
3654,2889,2024-03-03,417,Partial
3655,2890,2025-01-16,430,Accepted
3656,2891,2025-09-25,409,Rejected
3657,2892,2026-01-12,37,Partial
3658,2893,2024-08-11,269,Partial
3659,2894,2025-06-10,141,Accepted
3660,2895,2024-06-15,31,Accepted
3661,2896,2024-04-21,368,Rejected
3662,2897,2024-10-07,6,Accepted
3663,2897,2024-10-07,7,Accepted
3664,2898,2025-11-01,15,Partial
3665,2899,2025-05-31,471,Accepted
3666,2900,2025-01-25,148,Accepted
3667,2900,2025-01-16,148,Partial
3668,2901,2024-09-11,404,Accepted
3669,2902,2024-06-02,217,Accepted
3670,2903,2024-08-25,448,Partial
3671,2904,2024-05-28,77,Partial
3672,2905,2024-06-11,311,Rejected
3673,2906,2025-06-09,467,Accepted
3674,2907,2024-06-02,345,Accepted
3675,2908,2024-03-20,35,Accepted
3676,2908,2024-03-09,36,Accepted
3677,2909,2025-02-17,162,Accepted
3678,2910,2024-09-11,72,Accepted
3679,2911,2024-12-20,356,Partial
3680,2912,2024-05-12,214,Accepted
3681,2913,2024-06-11,313,Accepted
3682,2914,2024-12-08,18,Rejected
3683,2914,2024-11-26,19,Rejected
3684,2915,2025-06-21,412,Partial
3685,2916,2024-11-28,326,Accepted
3686,2917,2025-02-18,19,Accepted
3687,2917,2025-02-26,20,Accepted
3688,2918,2025-03-08,207,Accepted
3689,2919,2024-08-30,325,Accepted
3690,2920,2024-09-13,162,Accepted
3691,2920,2024-09-19,162,Accepted
3692,2921,2024-12-01,25,Partial
3693,2922,2024-03-11,321,Rejected
3694,2923,2025-06-19,22,Accepted
3695,2924,2025-04-24,406,Accepted
3696,2925,2024-09-07,331,Partial
3697,2926,2024-10-20,265,Rejected
3698,2927,2024-08-30,287,Accepted
3699,2928,2025-06-02,55,Partial
3700,2929,2025-08-06,110,Accepted
3701,2929,2025-08-04,110,Accepted
3702,2930,2024-04-25,473,Accepted
3703,2931,2024-12-09,439,Accepted
3704,2932,2024-01-17,274,Accepted
3705,2933,2024-12-18,182,Rejected
3706,2934,2024-08-03,179,Rejected
3707,2934,2024-08-07,179,Accepted
3708,2935,2024-10-17,434,Accepted
3709,2936,2024-12-29,151,Rejected
3710,2937,2024-10-10,432,Rejected
3711,2938,2024-11-17,17,Partial
3712,2939,2025-08-17,179,Accepted
3713,2940,2025-08-29,464,Accepted
3714,2941,2024-01-20,158,Accepted
3715,2942,2024-11-28,163,Accepted
3716,2943,2025-10-02,95,Accepted
3717,2944,2025-02-12,481,Accepted
3718,2945,2024-07-13,93,Rejected
3719,2946,2025-04-12,217,Rejected
3720,2946,2025-04-23,218,Accepted
3721,2947,2024-05-23,60,Partial
3722,2947,2024-05-07,60,Partial
3723,2948,2024-03-02,97,Accepted
3724,2949,2025-06-04,361,Rejected
3725,2950,2025-02-12,412,Accepted
3726,2951,2025-07-23,446,Accepted
3727,2952,2024-10-23,223,Accepted
3728,2953,2025-09-30,430,Rejected
3729,2954,2024-12-29,441,Rejected
3730,2955,2025-07-25,404,Accepted
3731,2956,2024-04-23,407,Rejected
3732,2957,2024-05-01,445,Rejected
3733,2958,2025-08-26,316,Accepted
3734,2959,2025-09-19,200,Partial
3735,2959,2025-09-10,200,Partial
3736,2960,2025-12-30,320,Rejected
3737,2961,2024-09-24,34,Accepted
3738,2961,2024-10-04,34,Rejected
3739,2962,2024-03-09,114,Accepted
3740,2963,2026-01-16,452,Partial
3741,2964,2025-04-13,128,Accepted
3742,2965,2024-07-07,329,Accepted
3743,2966,2025-08-29,208,Accepted
3744,2966,2025-09-01,209,Partial
3745,2967,2025-11-17,11,Accepted
3746,2967,2025-11-27,12,Accepted
3747,2968,2024-09-07,226,Partial
3748,2969,2025-08-09,109,Rejected
3749,2970,2025-09-04,50,Accepted
3750,2970,2025-09-19,50,Accepted
3751,2971,2025-01-21,254,Partial
3752,2972,2025-05-17,17,Rejected
3753,2972,2025-05-16,17,Partial
3754,2973,2024-08-13,157,Accepted
3755,2973,2024-08-11,157,Accepted
3756,2974,2025-11-18,50,Accepted
3757,2975,2026-01-26,285,Partial
3758,2976,2026-01-17,141,Partial
3759,2976,2026-01-09,142,Rejected
3760,2977,2025-07-17,318,Partial
3761,2978,2024-03-01,32,Partial
3762,2978,2024-03-16,32,Accepted
3763,2978,2024-03-30,32,Accepted
3764,2979,2024-10-19,328,Rejected
3765,2980,2024-12-22,169,Accepted
3766,2980,2024-12-30,169,Rejected
3767,2981,2026-01-20,326,Accepted
3768,2982,2025-02-16,235,Accepted
3769,2983,2025-02-22,118,Rejected
3770,2983,2025-02-21,119,Accepted
3771,2984,2024-05-18,128,Accepted
3772,2985,2025-09-04,146,Accepted
3773,2986,2024-09-21,83,Partial
3774,2987,2024-04-25,316,Partial
3775,2988,2026-01-22,202,Partial
3776,2989,2024-06-08,42,Partial
3777,2989,2024-06-03,42,Accepted
3778,2989,2024-06-24,43,Accepted
3779,2990,2024-02-01,231,Accepted
3780,2991,2024-03-29,100,Accepted
3781,2992,2025-01-06,171,Partial
3782,2993,2024-04-17,388,Partial
3783,2994,2025-10-19,258,Accepted
3784,2995,2025-02-14,191,Accepted
3785,2996,2024-10-10,5,Rejected
3786,2996,2024-10-17,5,Partial
3787,2996,2024-10-03,7,Accepted
3788,2997,2024-01-14,203,Accepted
3789,2997,2024-01-14,203,Partial
3790,2998,2025-01-15,224,Accepted
3791,2999,2024-05-09,106,Rejected
3792,3000,2026-01-07,418,Accepted
