invoice_id,po_id,invoice_date,price_charged,invoice_amount,payment_date,payment_amount,installment_number
1272,1087,2024-11-01,117.47,20674.72,2024-11-18,20674.72,1
1273,1088,2024-02-16,250.4,27043.2,2024-02-19,27043.2,1
1274,1089,2024-03-21,151.73,35960.01,2024-05-05,35960.01,1
1275,1090,2024-09-13,140.31,11926.35,2024-09-26,11926.35,1
1276,1090,2024-09-29,140.31,11926.35,2024-10-19,11926.35,2
1277,1091,2024-12-26,41.99,2141.49,2025-01-22,2141.49,1
1278,1092,2025-08-29,367.95,129150.45,2025-09-19,129150.45,1
1279,1093,2024-04-28,864.46,124050.01,2024-06-03,124050.01,1
1280,1093,2024-05-16,864.46,124050.01,2024-06-07,124050.01,2
1281,1094,2025-10-22,50.46,23766.66,2025-11-24,23766.66,1
1282,1095,2024-07-23,11.32,5467.56,2024-10-03,5467.56,1
1283,1096,2024-05-21,13.6,6486.27,2024-06-15,6486.27,1
1284,1097,2025-07-14,98.4,30307.2,2025-09-12,30307.2,1
1285,1098,2025-09-01,1187.1,132955.2,2025-09-19,132955.2,1
1286,1099,2025-04-25,318.63,5098.08,2025-06-02,5098.08,1
1287,1100,2024-05-11,34.34,12396.74,2024-06-19,12396.74,1
1288,1101,2024-04-25,63.04,21746.25,2024-06-09,21746.25,1
1289,1102,2024-11-24,66.15,24872.4,2024-12-19,24872.4,1
1290,1103,2025-01-16,83.4,33943.8,2025-03-08,33943.8,1
1291,1104,2026-02-15,61.06,18745.42,2026-03-15,18745.42,1
1292,1105,2024-09-04,54.56,4719.44,2024-10-08,4719.44,1
1293,1105,2024-09-20,54.56,4719.44,2024-10-31,4719.44,2
1294,1106,2024-06-24,689.64,111032.04,2024-07-26,111032.04,1
1295,1107,2026-01-14,313.51,90957.87,2026-03-06,90957.87,1
1296,1108,2024-06-22,12.68,5604.56,2024-07-14,5604.56,1
1297,1109,2024-02-21,286.75,67386.25,2024-03-23,67386.25,1
1298,1109,2024-03-07,286.75,67386.25,2024-04-16,67386.25,2
1299,1110,2024-12-12,124.64,48484.96,2025-02-04,48484.96,1
1300,1111,2024-12-08,875.53,390486.38,2024-12-23,390486.38,1
1301,1112,2025-05-08,39.96,8751.24,2025-06-26,8751.24,1
1302,1113,2025-11-10,936.26,176016.88,2025-12-06,176016.88,1
1303,1114,2025-12-22,15.64,3190.56,2026-01-27,3190.56,1
1304,1115,2024-08-25,331.84,88269.44,2024-09-26,88269.44,1
1305,1116,2026-01-21,184.62,65355.48,2026-02-17,65355.48,1
1306,1117,2025-05-10,88.3,36379.6,2025-06-02,36379.6,1
1307,1118,2024-04-09,235.05,7286.55,2024-06-08,7286.55,1
1308,1119,2025-12-23,13.59,6686.28,2026-01-13,6686.28,1
1309,1120,2024-05-02,5.2,2423.2,2024-05-31,2423.2,1
1310,1121,2025-04-11,54.41,21764.0,2025-06-26,21764.0,1
1311,1122,2025-09-23,128.1,55467.3,2025-10-29,55467.3,1
1312,1123,2024-08-20,396.23,20207.73,2024-09-10,20207.73,1
1313,1123,2024-09-04,396.23,20207.73,2024-10-14,20207.73,2
1314,1124,2024-08-14,67.49,9043.66,2024-09-14,9043.66,1
1315,1125,2025-02-01,6.39,76.68,2025-03-19,76.68,1
1316,1126,2025-11-14,258.33,68974.11,2026-01-06,68974.11,1
1317,1127,2024-08-11,69.64,14102.1,2024-09-28,14102.1,1
1318,1127,2024-08-27,69.64,14102.1,2024-09-30,14102.1,2
1319,1128,2025-06-03,10.32,1465.44,2025-06-28,1465.44,1
1320,1129,2025-01-03,61.86,627.7,2025-02-22,627.7,1
1321,1130,2024-04-17,365.68,93248.4,2024-05-04,93248.4,1
1322,1131,2025-07-15,110.37,25605.84,2025-08-29,25605.84,1
1323,1131,2025-07-28,110.37,25605.84,2025-08-17,25605.84,2
1324,1131,2025-07-30,110.37,25605.84,2025-08-29,25605.84,2
1325,1132,2025-09-13,53.38,3096.04,2025-10-22,3096.04,1
1326,1133,2025-03-19,293.09,31360.63,2025-05-23,31360.63,1
1327,1133,2025-04-03,293.09,31360.63,2025-06-19,31360.63,2
1328,1134,2024-05-27,309.34,152504.62,2024-07-12,152504.62,1
1329,1135,2024-06-01,132.55,10338.9,2024-07-01,10338.9,1
1330,1136,2024-12-25,800.8,6406.4,2025-02-23,6406.4,1
1331,1136,2025-01-05,800.8,6406.4,2025-02-10,6406.4,2
1332,1137,2025-02-13,146.84,32451.64,2025-04-04,32451.64,1
1333,1137,2025-02-26,146.84,32451.64,2025-04-11,32451.64,2
1334,1138,2025-02-22,6.33,2126.88,2025-03-26,2126.88,1
1335,1139,2024-08-11,565.16,114727.48,2024-09-21,114727.48,1
1336,1140,2025-02-09,308.72,147568.16,2025-03-21,147568.16,1
1337,1141,2024-08-20,133.83,31383.14,2024-09-18,31383.14,1
1338,1141,2024-09-03,133.83,31383.14,2024-10-06,31383.14,2
1339,1142,2025-05-28,5.83,571.34,2025-06-27,571.34,1
1340,1143,2025-09-23,29.14,7372.42,2025-10-23,7372.42,1
1341,1144,2025-05-28,376.64,56119.36,2025-06-15,56119.36,1
1342,1145,2024-03-02,14.54,1917.0,2024-03-28,1917.0,1
1343,1146,2026-01-11,95.2,45410.4,2026-01-24,45410.4,1
1344,1147,2024-02-02,125.21,58347.86,2024-03-08,58347.86,1
1345,1148,2026-02-24,70.14,27354.6,2026-04-11,27354.6,1
1346,1149,2024-04-01,28.68,3498.96,2024-05-11,3498.96,1
1347,1150,2025-03-03,5.52,1611.84,2025-03-24,1611.84,1
1348,1151,2024-05-19,278.63,65199.42,2024-07-08,65199.42,1
1349,1152,2024-05-10,130.46,61055.28,2024-07-07,61055.28,1
1350,1153,2025-06-13,361.2,27451.2,2025-07-29,27451.2,1
1351,1154,2025-07-27,22.32,3883.68,2025-08-18,3883.68,1
1352,1155,2024-04-30,351.57,127971.48,2024-05-30,127971.48,1
1353,1156,2026-01-17,799.22,89512.64,2026-03-12,89512.64,1
1354,1157,2024-10-23,1191.96,241967.88,2024-12-26,241967.88,1
1355,1157,2024-11-04,1191.96,241967.88,2024-12-12,241967.88,2
1356,1158,2024-09-24,67.97,4825.87,2024-10-05,4825.87,1
1357,1159,2024-09-18,31.47,6860.46,2024-11-09,6860.46,1
1358,1160,2024-12-28,28.3,7075.0,2025-02-04,7075.0,1
1359,1161,2024-06-19,17.81,6589.7,2024-08-05,6589.7,1
1360,1162,2024-11-27,9.86,650.76,2024-12-12,650.76,1
1361,1163,2024-06-21,65.98,27777.58,2024-07-15,27777.58,1
1362,1164,2024-03-13,5.74,1188.18,2024-05-14,1188.18,1
1363,1165,2024-11-02,10.79,1445.86,2024-11-14,1445.86,1
1364,1165,2024-11-18,10.79,1445.86,2024-12-05,1445.86,2
1365,1166,2025-06-17,248.77,39803.2,2025-08-25,39803.2,1
1366,1167,2025-08-22,23.36,8152.64,2025-09-16,8152.64,1
1367,1168,2024-11-14,46.14,20209.32,2024-12-30,20209.32,1
1368,1169,2024-10-11,72.87,6922.65,2024-12-10,6922.65,1
1369,1170,2025-09-09,347.48,169917.72,2025-11-22,169917.72,1
1370,1171,2025-06-17,137.67,61813.83,2025-07-27,61813.83,1
1371,1172,2025-09-09,119.81,10423.47,2025-10-22,10423.47,1
1372,1173,2025-11-30,132.67,3051.41,2025-12-23,3051.41,1
1373,1174,2025-09-20,368.42,20631.52,2025-10-03,20631.52,1
1374,1175,2026-01-02,41.64,12325.44,2026-02-07,12325.44,1
1375,1176,2024-12-15,13.58,2620.94,2025-01-20,2620.94,1
1376,1177,2024-12-07,144.31,24388.39,2025-01-17,24388.39,1
1377,1177,2024-12-20,144.31,24388.39,2025-01-07,24388.39,2
1378,1178,2024-10-01,6.06,80.86,2024-12-29,80.86,1
1379,1179,2024-07-21,312.47,47807.91,2024-08-18,47807.91,1
1380,1180,2025-08-11,126.58,28986.82,2025-09-08,28986.82,1
1381,1181,2025-07-09,86.41,38279.63,2025-08-14,38279.63,1
1382,1182,2025-09-22,23.16,984.3,2025-10-27,984.3,1
1383,1182,2025-09-30,23.16,984.3,2025-10-25,984.3,2
1384,1183,2024-06-10,12.12,2242.2,2024-07-29,2242.2,1
1385,1183,2024-06-11,12.12,2242.2,2024-07-26,2242.2,1
1386,1184,2025-02-05,10.29,2181.48,2025-03-04,2181.48,1
1387,1184,2025-02-14,10.29,2181.48,2025-03-28,2181.48,2
1388,1185,2024-07-17,825.81,200671.83,2024-08-17,200671.83,1
1389,1186,2025-11-20,47.98,18568.26,2025-12-18,18568.26,1
1390,1187,2024-08-24,45.49,21380.3,2024-10-19,21380.3,1
1391,1188,2024-05-14,383.78,53729.2,2024-06-10,53729.2,1
1392,1189,2025-03-25,184.14,90596.88,2025-06-19,90596.88,1
1393,1190,2025-11-08,756.08,84680.96,2026-01-02,84680.96,1
1394,1191,2025-11-23,52.12,9173.12,2026-01-03,9173.12,1
1395,1192,2024-05-11,135.93,9651.03,2024-06-10,9651.03,1
1396,1193,2024-09-12,368.42,76262.94,2024-11-13,76262.94,1
1397,1194,2024-06-22,68.42,1505.24,2024-08-04,1505.24,1
1398,1195,2024-08-26,33.45,12242.7,2024-09-10,12242.7,1
1399,1196,2025-02-23,67.69,3079.9,2025-03-29,3079.9,1
1400,1196,2025-03-12,67.69,3079.9,2025-04-04,3079.9,2
1401,1197,2024-08-25,118.68,6073.5,2024-09-13,6073.5,1
1402,1198,2024-04-05,52.11,11750.8,2024-05-10,11750.8,1
1403,1198,2024-04-22,52.11,11750.8,2024-05-20,11750.8,2
1404,1199,2025-02-10,278.82,125747.82,2025-03-18,125747.82,1
1405,1200,2024-02-27,478.88,88592.8,2024-02-28,88592.8,1
1406,1201,2024-07-31,5.83,405.18,2024-08-29,405.18,1
1407,1201,2024-08-12,5.83,405.18,2024-09-05,405.18,2
1408,1202,2024-02-29,16.58,5819.58,2024-04-05,5819.58,1
1409,1203,2024-03-24,25.82,232.38,2024-05-23,232.38,1
1410,1203,2024-04-06,25.82,232.38,2024-05-18,232.38,2
1411,1204,2024-12-17,93.22,41855.78,2025-01-07,41855.78,1
1412,1205,2025-10-26,313.12,29120.16,2025-12-14,29120.16,1
1413,1206,2025-08-18,6.47,198.71,2025-10-03,198.71,1
1414,1207,2024-04-15,1623.71,540695.43,2024-06-03,540695.43,1
1415,1208,2024-03-03,42.08,6060.96,2024-03-30,6060.96,1
1416,1208,2024-03-18,42.08,6060.96,2024-04-22,6060.96,2
1417,1209,2024-09-24,34.47,9237.96,2024-11-08,9237.96,1
1418,1210,2025-05-23,5.44,141.44,2025-07-23,141.44,1
1419,1211,2025-07-26,649.47,37344.52,2025-08-14,37344.52,1
1420,1211,2025-08-14,649.47,37344.52,2025-09-07,37344.52,2
1421,1212,2025-09-21,82.24,26974.72,2025-10-14,26974.72,1
1422,1213,2024-10-14,331.81,44462.54,2024-12-17,44462.54,1
1423,1214,2024-05-30,808.29,8082.9,2024-07-04,8082.9,1
1424,1214,2024-06-18,808.29,8082.9,2024-08-20,8082.9,2
1425,1215,2024-03-03,5.76,2211.84,2024-03-28,2211.84,1
1426,1216,2024-05-25,23.06,10005.72,2024-06-26,10005.72,1
1427,1217,2024-03-24,63.81,5360.04,2024-04-06,5360.04,1
1428,1218,2025-10-31,52.51,4463.35,2025-11-30,4463.35,1
1429,1219,2024-07-27,322.36,25949.98,2024-08-06,25949.98,1
1430,1219,2024-08-12,322.36,25949.98,2024-09-26,25949.98,2
1431,1220,2025-10-15,75.14,27050.4,2025-11-19,27050.4,1
1432,1221,2025-02-17,78.7,19124.1,2025-04-06,19124.1,1
1433,1222,2025-03-16,271.75,55844.62,2025-04-26,55844.62,1
1434,1222,2025-03-28,271.75,55844.62,2025-04-27,55844.62,2
1435,1223,2024-12-29,293.51,96858.3,2025-03-07,96858.3,1
1436,1224,2025-09-13,57.72,14372.28,2025-10-14,14372.28,1
1437,1225,2024-03-07,48.26,17807.94,2024-04-20,17807.94,1
1438,1226,2024-03-22,65.31,11951.73,2024-05-22,11951.73,1
1439,1227,2024-11-29,325.56,97342.44,2025-01-07,97342.44,1
1440,1228,2024-10-24,291.56,28572.88,2025-01-09,28572.88,1
1441,1229,2025-03-09,53.16,12492.6,2025-04-21,12492.6,1
1442,1230,2025-07-12,36.08,6638.72,2025-07-31,6638.72,1
1443,1231,2025-03-30,61.75,17228.25,2025-05-24,17228.25,1
1444,1231,2025-04-02,61.75,17228.25,2025-06-01,17228.25,1
1445,1232,2024-08-13,713.22,99137.58,2024-10-08,99137.58,1
1446,1233,2024-09-25,63.68,31776.32,2024-11-01,31776.32,1
1447,1234,2025-09-01,796.4,184764.8,2025-09-30,184764.8,1
1448,1234,2025-09-17,796.4,184764.8,2025-10-16,184764.8,2
1449,1235,2024-06-03,106.2,4885.2,2024-08-16,4885.2,1
1450,1236,2025-03-12,105.43,28466.1,2025-04-11,28466.1,1
1451,1237,2025-03-23,166.23,2077.88,2025-04-23,2077.88,1
1452,1237,2025-04-08,166.23,2077.88,2025-05-22,2077.88,2
1453,1238,2025-08-28,487.69,171666.88,2025-09-14,171666.88,1
1454,1239,2025-07-18,41.86,7827.82,2025-09-27,7827.82,1
1455,1240,2025-01-16,169.5,79326.0,2025-02-17,79326.0,1
1456,1241,2024-10-12,62.72,24272.64,2024-11-08,24272.64,1
1457,1242,2024-10-09,52.97,6091.55,2024-11-27,6091.55,1
1458,1243,2024-12-13,76.78,19809.24,2025-01-06,19809.24,1
1459,1244,2024-07-22,353.66,116000.48,2024-09-14,116000.48,1
1460,1245,2025-05-04,931.91,421223.32,2025-07-12,421223.32,1
1461,1246,2024-07-12,105.75,1374.75,2024-07-26,1374.75,1
1462,1247,2025-05-23,55.79,6583.22,2025-06-25,6583.22,1
1463,1248,2025-08-22,297.95,127522.6,2025-09-26,127522.6,1
1464,1249,2026-01-03,20.74,746.64,2026-03-06,746.64,1
1465,1250,2024-05-08,107.26,17161.6,2024-06-16,17161.6,1
1466,1250,2024-05-22,107.26,17161.6,2024-06-11,17161.6,2
1467,1251,2025-09-17,35.86,11009.02,2025-10-05,11009.02,1
1468,1252,2024-04-13,350.57,158457.64,2024-06-06,158457.64,1
1469,1253,2024-10-01,560.54,96412.88,2024-10-19,96412.88,1
1470,1253,2024-10-22,560.54,96412.88,2024-12-07,96412.88,2
1471,1254,2024-07-08,32.69,6341.86,2024-08-25,6341.86,1
1472,1255,2024-06-10,140.24,31554.0,2024-07-03,31554.0,1
1473,1256,2024-06-14,933.65,109237.05,2024-08-01,109237.05,1
1474,1257,2024-03-09,62.35,12968.8,2024-04-13,12968.8,1
1475,1258,2025-10-08,159.88,34214.32,2025-11-16,34214.32,1
1476,1259,2024-03-09,324.8,13316.8,2024-05-05,13316.8,1
1477,1260,2024-11-28,62.95,3322.24,2024-12-28,3322.24,1
1478,1261,2025-06-20,36.3,5553.9,2025-08-20,5553.9,1
1479,1262,2026-01-27,175.74,29524.32,2026-03-12,29524.32,1
1480,1263,2025-10-16,1390.48,51447.76,2025-11-25,51447.76,1
1481,1264,2024-05-05,294.17,123551.4,2024-07-23,123551.4,1
1482,1265,2026-01-28,42.0,12264.0,2026-03-05,12264.0,1
1483,1266,2025-06-04,157.36,74746.0,2025-07-11,74746.0,1
1484,1267,2024-07-08,44.64,1607.04,2024-08-19,1607.04,1
1485,1268,2025-01-02,143.3,5875.3,2025-02-20,5875.3,1
1486,1269,2025-12-17,17.29,3648.19,2026-02-14,3648.19,1
1487,1269,2026-01-01,17.29,3648.19,2026-02-14,3648.19,2
1488,1270,2024-11-01,53.98,5991.78,2024-12-30,5991.78,1
1489,1271,2024-06-10,25.82,7229.6,2024-07-18,7229.6,1
1490,1272,2025-11-28,173.5,19500.36,2026-01-31,19500.36,1
1491,1272,2025-12-10,173.5,19500.36,2026-02-18,19500.36,2
1492,1273,2025-12-23,408.68,65184.46,2026-02-09,65184.46,1
1493,1273,2026-01-13,408.68,65184.46,2026-01-19,65184.46,2
1494,1274,2026-02-16,66.17,10190.18,2026-04-04,10190.18,1
1495,1274,2026-03-04,66.17,10190.18,2026-03-27,10190.18,2
1496,1275,2025-12-31,374.62,180566.84,2026-03-19,180566.84,1
1497,1276,2025-11-13,146.28,41689.8,2025-12-18,41689.8,1
1498,1277,2024-12-30,350.45,88663.85,2025-03-11,88663.85,1
1499,1278,2024-06-14,37.54,8146.18,2024-07-13,8146.18,1
1500,1279,2025-05-11,313.61,50491.21,2025-07-07,50491.21,1
1501,1280,2024-08-06,58.05,5108.4,2024-10-21,5108.4,1
1502,1281,2025-01-25,325.72,126053.64,2025-02-12,126053.64,1
1503,1282,2025-06-08,645.02,216726.72,2025-07-01,216726.72,1
1504,1283,2025-12-27,373.1,42160.3,2026-02-07,42160.3,1
1505,1284,2024-09-25,17.77,6717.06,2024-10-17,6717.06,1
1506,1285,2024-08-08,29.09,1076.33,2024-10-15,1076.33,1
1507,1286,2025-07-26,387.8,74457.6,2025-08-28,74457.6,1
1508,1287,2024-02-25,359.05,153314.35,2024-05-21,153314.35,1
1509,1288,2025-03-20,98.31,20055.24,2025-04-17,20055.24,1
1510,1289,2025-08-16,647.03,89290.14,2025-10-12,89290.14,1
1511,1289,2025-08-24,647.03,89290.14,2025-09-23,89290.14,2
1512,1290,2025-03-03,438.46,173191.7,2025-04-12,173191.7,1
1513,1291,2024-11-20,68.49,27875.43,2025-01-01,27875.43,1
1514,1292,2025-11-01,470.39,216849.79,2025-11-24,216849.79,1
1515,1293,2024-10-31,11.9,2760.8,2024-11-27,2760.8,1
1516,1294,2025-07-05,56.76,8343.72,2025-08-29,8343.72,1
1517,1294,2025-07-07,56.76,8343.72,2025-08-21,8343.72,1
1518,1295,2025-01-03,23.57,3252.66,2025-02-07,3252.66,1
1519,1296,2024-02-08,45.87,7820.84,2024-03-29,7820.84,1
1520,1296,2024-02-21,45.87,7820.84,2024-05-04,7820.84,2
1521,1297,2025-02-18,129.32,28321.08,2025-04-09,28321.08,1
1522,1298,2024-03-10,303.16,46686.64,2024-05-12,46686.64,1
1523,1299,2025-12-25,96.86,22471.52,2026-02-19,22471.52,1
1524,1300,2025-04-17,5.94,2132.46,2025-07-04,2132.46,1
1525,1301,2024-10-27,777.87,67674.69,2024-11-27,67674.69,1
1526,1302,2025-01-20,371.31,52726.02,2025-02-04,52726.02,1
1527,1303,2025-05-03,307.17,19859.22,2025-07-06,19859.22,1
1528,1304,2024-08-17,70.94,10924.76,2024-09-28,10924.76,1
1529,1305,2024-09-21,158.19,27920.54,2024-10-25,27920.54,1
1530,1305,2024-10-02,158.19,27920.54,2024-12-06,27920.54,2
1531,1306,2024-12-08,30.3,5423.7,2025-02-05,5423.7,1
1532,1307,2024-09-01,102.37,29994.41,2024-09-14,29994.41,1
1533,1308,2025-08-15,54.15,24963.15,2025-10-11,24963.15,1
1534,1309,2024-04-18,6.02,523.74,2024-06-26,523.74,1
1535,1310,2025-09-19,90.63,27642.15,2025-10-14,27642.15,1
1536,1311,2024-10-26,33.7,5459.4,2024-12-24,5459.4,1
1537,1312,2025-03-29,31.41,9517.23,2025-04-23,9517.23,1
1538,1313,2024-05-30,178.99,20762.84,2024-06-28,20762.84,1
1539,1313,2024-06-16,178.99,20762.84,2024-07-05,20762.84,2
1540,1314,2024-11-30,26.07,2607.0,2025-01-17,2607.0,1
1541,1315,2025-09-03,25.9,4247.6,2025-09-04,4247.6,1
1542,1316,2024-09-02,140.37,43514.7,2024-10-13,43514.7,1
1543,1317,2024-04-19,321.82,60341.25,2024-07-04,60341.25,1
1544,1317,2024-05-09,321.82,60341.25,2024-07-13,60341.25,2
1545,1318,2025-03-08,56.3,19705.0,2025-04-06,19705.0,1
1546,1319,2024-07-07,23.22,1161.0,2024-09-01,1161.0,1
1547,1320,2024-09-03,30.33,11828.7,2024-10-02,11828.7,1
1548,1321,2024-12-06,377.46,22647.6,2025-01-23,22647.6,1
1549,1322,2025-04-08,24.14,3765.84,2025-06-10,3765.84,1
1550,1323,2025-05-22,184.16,43093.44,2025-07-07,43093.44,1
1551,1324,2025-06-20,5.77,2245.8,2025-08-20,2245.8,1
1552,1325,2025-11-20,111.01,47956.32,2025-12-14,47956.32,1
1553,1325,2025-11-23,111.01,47956.32,2025-12-23,47956.32,1
1554,1326,2024-03-21,830.85,277503.9,2024-05-07,277503.9,1
1555,1327,2024-11-19,81.09,33733.44,2024-12-11,33733.44,1
1556,1328,2024-01-23,496.65,174324.15,2024-02-06,174324.15,1
1557,1329,2024-02-12,336.66,149140.38,2024-04-01,149140.38,1
1558,1330,2024-07-10,295.73,97295.17,2024-08-31,97295.17,1
1559,1331,2025-04-03,32.22,3350.88,2025-04-20,3350.88,1
1560,1332,2025-12-03,721.83,288010.17,2026-01-03,288010.17,1
1561,1333,2025-08-12,39.13,12325.95,2025-09-18,12325.95,1
1562,1334,2025-05-08,11.41,593.32,2025-06-21,593.32,1
1563,1335,2025-08-30,28.21,3030.72,2025-10-13,3030.72,1
1564,1336,2024-06-02,64.97,13773.64,2024-07-08,13773.64,1
1565,1337,2025-10-18,43.49,6436.52,2025-12-16,6436.52,1
1566,1338,2025-11-19,121.63,22623.18,2025-12-11,22623.18,1
1567,1339,2024-04-10,118.27,17740.5,2024-06-03,17740.5,1
1568,1340,2025-01-03,23.03,9396.24,2025-02-01,9396.24,1
1569,1341,2025-09-27,54.51,10792.98,2025-11-06,10792.98,1
1570,1342,2025-01-02,265.45,104056.4,2025-02-27,104056.4,1
1571,1343,2025-10-04,357.87,81236.49,2025-10-13,81236.49,1
1572,1344,2026-01-22,156.66,47781.3,2026-03-04,47781.3,1
1573,1345,2025-02-11,127.05,53869.2,2025-03-15,53869.2,1
1574,1346,2024-03-05,23.42,1311.52,2024-04-27,1311.52,1
1575,1347,2024-10-06,6.06,1527.12,2024-11-16,1527.12,1
1576,1348,2024-06-30,51.73,23226.77,2024-08-26,23226.77,1
1577,1349,2025-01-22,15.31,3230.41,2025-03-08,3230.41,1
1578,1350,2025-04-07,738.03,356468.49,2025-05-26,356468.49,1
1579,1351,2024-12-17,140.97,41868.09,2025-01-12,41868.09,1
1580,1352,2024-06-25,18.96,2768.16,2024-08-21,2768.16,1
1581,1352,2024-07-12,18.96,2768.16,2024-07-15,2768.16,2
1582,1353,2024-10-11,5.83,343.97,2024-12-22,343.97,1
1583,1354,2025-06-11,54.09,24286.41,2025-07-11,24286.41,1
1584,1355,2024-03-10,850.91,159971.08,2024-04-13,159971.08,1
1585,1356,2024-07-11,682.75,296313.5,2024-08-27,296313.5,1
1586,1357,2025-11-15,5.67,122.43,2025-12-24,122.43,1
1587,1358,2024-05-08,35.33,6889.35,2024-06-02,6889.35,1
1588,1358,2024-05-27,35.33,6889.35,2024-06-10,6889.35,2
1589,1359,2024-12-01,38.85,13558.65,2024-12-24,13558.65,1
1590,1360,2024-07-24,346.88,122795.52,2024-09-22,122795.52,1
1591,1361,2024-04-23,275.28,122774.88,2024-06-11,122774.88,1
1592,1362,2024-12-15,160.94,51178.92,2025-01-11,51178.92,1
1593,1363,2025-03-07,55.15,11691.8,2025-04-02,11691.8,1
1594,1364,2024-06-17,55.77,27159.99,2024-07-19,27159.99,1
1595,1365,2024-03-22,933.3,352787.4,2024-06-07,352787.4,1
1596,1366,2024-05-16,307.74,34774.62,2024-07-10,34774.62,1
1597,1367,2025-05-23,15.65,4272.45,2025-06-03,4272.45,1
1598,1368,2025-10-15,38.12,4726.88,2025-11-04,4726.88,1
1599,1369,2024-07-08,259.13,128269.35,2024-08-16,128269.35,1
1600,1370,2024-09-19,128.35,23231.35,2024-10-06,23231.35,1
1601,1371,2024-10-09,31.77,11945.52,2024-11-24,11945.52,1
1602,1372,2024-10-31,93.73,12841.01,2024-12-09,12841.01,1
1603,1373,2024-08-08,126.53,41628.37,2024-08-22,41628.37,1
1604,1374,2024-03-25,228.99,107396.31,2024-05-02,107396.31,1
1605,1375,2025-03-06,265.72,50752.52,2025-04-08,50752.52,1
1606,1376,2024-11-08,355.75,83957.0,2024-12-13,83957.0,1
1607,1376,2024-11-20,355.75,83957.0,2024-12-25,83957.0,2
1608,1377,2024-10-24,62.08,30232.96,2024-11-29,30232.96,1
1609,1378,2024-08-25,314.97,32126.94,2024-10-15,32126.94,1
1610,1379,2025-12-03,79.08,2451.48,2026-01-20,2451.48,1
1611,1380,2025-04-18,121.6,16659.2,2025-06-15,16659.2,1
1612,1381,2024-12-25,71.92,21216.4,2025-02-05,21216.4,1
1613,1382,2024-06-16,80.2,24300.6,2024-07-21,24300.6,1
1614,1383,2025-08-24,7.48,2356.2,2025-10-01,2356.2,1
1615,1384,2025-11-16,126.1,17401.8,2026-01-11,17401.8,1
1616,1385,2024-03-03,21.34,1259.06,2024-04-04,1259.06,1
1617,1385,2024-03-17,21.34,1259.06,2024-04-01,1259.06,2
1618,1386,2026-01-13,161.13,72508.5,2026-02-22,72508.5,1
1619,1387,2025-07-03,307.24,92172.0,2025-07-31,92172.0,1
1620,1388,2024-04-20,41.59,6571.22,2024-05-09,6571.22,1
1621,1388,2024-05-04,41.59,6571.22,2024-05-31,6571.22,2
1622,1389,2025-08-26,150.74,20199.16,2025-10-09,20199.16,1
1623,1390,2024-04-24,59.58,3872.7,2024-06-15,3872.7,1
1624,1391,2024-03-29,783.99,79966.98,2024-05-10,79966.98,1
1625,1392,2024-05-28,12.99,5494.77,2024-06-22,5494.77,1
1626,1393,2025-01-08,140.6,16379.9,2025-02-18,16379.9,1
1627,1393,2025-01-19,140.6,16379.9,2025-02-07,16379.9,2
1628,1394,2025-05-22,5.55,2358.75,2025-07-15,2358.75,1
1629,1395,2024-11-21,268.71,91092.69,2025-01-12,91092.69,1
1630,1396,2024-04-18,64.68,4915.68,2024-06-09,4915.68,1
1631,1397,2024-06-19,304.8,12192.0,2024-08-02,12192.0,1
1632,1398,2025-11-05,48.92,23188.08,2025-12-15,23188.08,1
1633,1399,2026-01-20,65.6,7150.4,2026-03-26,7150.4,1
1634,1400,2025-07-26,231.12,106409.5,2025-08-13,106409.5,1
1635,1401,2024-05-10,230.99,36727.41,2024-06-19,36727.41,1
1636,1402,2025-10-03,11.12,2935.68,2025-10-31,2935.68,1
1637,1403,2025-07-05,23.58,1131.84,2025-07-29,1131.84,1
1638,1403,2025-07-26,23.58,1131.84,2025-08-27,1131.84,2
1639,1404,2025-02-18,336.23,82712.58,2025-03-05,82712.58,1
1640,1405,2024-05-08,37.92,7697.76,2024-06-14,7697.76,1
1641,1406,2026-02-12,408.15,154280.7,2026-04-13,154280.7,1
1642,1407,2024-12-30,366.19,5126.66,2025-02-14,5126.66,1
1643,1408,2024-03-25,276.05,59350.75,2024-05-16,59350.75,1
1644,1409,2024-08-06,68.2,33349.8,2024-09-15,33349.8,1
1645,1410,2024-11-12,382.86,31968.81,2025-01-12,31968.81,1
1646,1410,2024-11-28,382.86,31968.81,2024-12-21,31968.81,2
1647,1411,2024-03-11,67.87,28844.75,2024-05-03,28844.75,1
1648,1412,2024-10-08,724.11,174510.51,2024-11-14,174510.51,1
1649,1413,2024-12-31,133.45,42837.45,2025-02-14,42837.45,1
1650,1414,2026-01-03,14.94,1972.08,2026-02-03,1972.08,1
1651,1415,2024-03-12,244.59,56500.29,2024-04-15,56500.29,1
1652,1416,2025-05-08,36.92,406.12,2025-06-17,406.12,1
1653,1417,2025-11-29,98.24,28587.84,2026-01-01,28587.84,1
1654,1418,2025-09-29,11.74,3944.64,2025-10-17,3944.64,1
1655,1419,2025-12-03,6.57,1077.48,2026-02-15,1077.48,1
1656,1420,2024-06-08,1268.18,235881.48,2024-06-16,235881.48,1
1657,1421,2025-10-07,37.97,1025.19,2025-10-31,1025.19,1
1658,1422,2026-02-17,356.99,67828.1,2026-04-16,67828.1,1
1659,1422,2026-03-02,356.99,67828.1,2026-04-22,67828.1,2
